SchemaName	TableName	ColumnID	ColumnName	DataType	MaxLength	IsNullable	IsIdentity	IsPrimaryKey	DefaultValue
dbo	LeasingSwitches	12	OdometerOut	int	4	1	0	0	NULL
dbo	LeasingSwitches	13	FuelInId	int	4	1	0	0	NULL
dbo	LeasingSwitches	14	FuelOutId	int	4	1	0	0	NULL
dbo	LeasingSwitches	15	ReasonId	int	4	1	0	0	NULL
dbo	LeasingSwitches	16	RowVersion	bigint	8	1	0	0	NULL
dbo	LocationUsers	1	UserId	bigint	8	0	0	0	NULL
dbo	LocationUsers	2	IsDefault	bit	1	0	0	0	NULL
dbo	LocationUsers	3	LocationId	int	4	0	0	0	NULL
dbo	Lookups	1	Id	bigint	8	0	0	0	NULL
dbo	Lookups	2	Text	nvarchar	-1	0	0	0	NULL
dbo	Lookups	3	IsActive	bit	1	0	0	0	NULL
dbo	Lookups	4	CountryISOCode	nvarchar	-1	1	0	0	NULL
dbo	Lookups	5	Value	nvarchar	-1	1	0	0	NULL
dbo	Lookups	6	LookupParentId	bigint	8	1	0	0	NULL
dbo	Lookups	7	LookupParentName	nvarchar	-1	1	0	0	NULL
dbo	Lookups	8	LookupTypeId	int	4	0	0	0	NULL
dbo	Lookups	9	LookupTypeName	nvarchar	-1	0	0	0	NULL
dbo	Lookups	10	IsSystem	bit	1	0	0	0	NULL
dbo	Lookups	11	TypeParentId	int	4	1	0	0	NULL
dbo	Lookups	12	TypeParentName	nvarchar	-1	1	0	0	NULL
dbo	Lookups	13	TypeDescription	nvarchar	-1	1	0	0	NULL
dbo	Lookups	14	ValueType	int	4	1	0	0	NULL
dbo	Lookups	15	IsValueRequired	bit	1	0	0	0	NULL
dbo	Lookups	16	IsValueUnique	bit	1	0	0	0	NULL
dbo	MemberShipCalculation	1	CustomerId	int	4	0	0	0	NULL
dbo	MemberShipCalculation	2	PrimaryPhone	varchar	50	0	0	0	NULL
dbo	MemberShipCalculation	3	MembershipLevel	nvarchar	8000	1	0	0	NULL
dbo	MemberShipCalculation	4	DisplayName	nvarchar	858	1	0	0	NULL
dbo	MemberShipCalculation	5	TierPoints	int	4	1	0	0	NULL
dbo	MemberShipCalculation	6	RedemptionPoints	int	4	1	0	0	NULL
dbo	MemberShipCalculation	7	ContractCount	int	4	1	0	0	NULL
dbo	MemberShipCalculation	8	CurrentMinPoint	int	4	1	0	0	NULL
dbo	MemberShipCalculation	9	NextMinpoints	int	4	1	0	0	NULL
dbo	MemberShipCalculation	10	TripsCount	int	4	1	0	0	NULL
dbo	MemberShipCalculation	11	NextTripsCount	int	4	1	0	0	NULL
dbo	MemberShipCalculation	12	StartDate	date	3	1	0	0	NULL
dbo	MemberShipCalculation	13	MembershipCreateDate	datetime2	8	0	0	0	NULL
dbo	MemberShipCalculation	14	CustomerCreateDate	datetime2	8	0	0	0	NULL
dbo	MemberShipCalculation	15	MemberShiplevelId	int	4	1	0	0	NULL
dbo	MissingKMReport	1	VehicleHistoryId	int	4	0	0	1	NULL
dbo	MissingKMReport	2	CreationTime	datetime2	8	1	0	0	NULL
dbo	MissingKMReport	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	MissingKMReport	4	Odometer	int	4	1	0	0	NULL
dbo	MissingKMReport	5	OperationId	int	4	1	0	0	NULL
dbo	MissingKMReport	6	ReferenceNo	nvarchar	-1	1	0	0	NULL
dbo	MissingKMReport	7	OperationName	nvarchar	-1	1	0	0	NULL
dbo	MissingKMReport	8	EmployeeName	nvarchar	2576	1	0	0	NULL
dbo	MissingKMReport	9	NextId	int	4	1	0	0	NULL
dbo	MissingKMReport	10	NextCreationTime	datetime2	8	1	0	0	NULL
dbo	MissingKMReport	11	NextCreatorUserId	bigint	8	1	0	0	NULL
dbo	MissingKMReport	12	NextOdometer	int	4	1	0	0	NULL
dbo	MissingKMReport	13	NextOperationId	int	4	1	0	0	NULL
dbo	MissingKMReport	14	NextReferenceNo	nvarchar	-1	1	0	0	NULL
dbo	MissingKMReport	15	NextOperationName	nvarchar	-1	1	0	0	NULL
dbo	MissingKMReport	16	NextEmployeeName	nvarchar	2576	1	0	0	NULL
dbo	MissingKMReport	17	MissingKM	int	4	1	0	0	NULL
dbo	MissingKMReport	18	VehicleId	int	4	1	0	0	NULL
dbo	MissingKMReport	19	PlateNo	nvarchar	500	1	0	0	NULL
dbo	MissingKMReport	20	FranchiseId	uniqueidentifier	16	1	0	0	NULL
dbo	neededbookingnumber	1	bookingnumber	nvarchar	-1	1	0	0	NULL
dbo	neededbookingnumber	2	offername	nvarchar	-1	1	0	0	NULL
dbo	NeededOffers	1	OfferId	int	4	0	0	0	NULL
dbo	NeededOffers	2	NameEng	nvarchar	8000	1	0	0	NULL
dbo	NeededOffers	3	NameAr	nvarchar	8000	1	0	0	NULL
dbo	NeededOffers	4	Description	nvarchar	-1	1	0	0	NULL
dbo	NeededOffers	5	OfferStart	date	3	1	0	0	NULL
dbo	NeededOffers	6	OfferEnd	date	3	1	0	0	NULL
dbo	NeededOffers	7	IsActive	bit	1	1	0	0	NULL
dbo	NeededOffers	8	IsAccumulative	bit	1	1	0	0	NULL
dbo	NeededOffers	9	Discount	int	4	1	0	0	NULL
dbo	NeededOffersOnly	1	OfferId	int	4	0	0	0	NULL
dbo	NeededOffersOnly	2	NameEng	nvarchar	8000	1	0	0	NULL
dbo	NeededOffersOnly	3	NameAr	nvarchar	8000	1	0	0	NULL
dbo	NeededOffersOnly	4	Description	nvarchar	-1	1	0	0	NULL
dbo	NeededOffersOnly	5	OfferStart	date	3	1	0	0	NULL
dbo	NeededOffersOnly	6	OfferEnd	date	3	1	0	0	NULL
dbo	NeededOffersOnly	7	IsActive	bit	1	1	0	0	NULL
dbo	NeededOffersOnly	8	IsAccumulative	bit	1	1	0	0	NULL
dbo	OpenExtendedTotalContract	1	ID	int	4	0	1	1	NULL
dbo	OpenExtendedTotalContract	2	CreationTime	datetime	8	1	0	0	NULL
dbo	OpenExtendedTotalContract	3	orderID	int	4	1	0	0	NULL
dbo	OpenExtendedTotalContract	4	RegionName	nvarchar	100	1	0	0	NULL
dbo	OpenExtendedTotalContract	5	BranchName	nvarchar	100	1	0	0	NULL
dbo	OpenExtendedTotalContract	6	Status	nvarchar	100	1	0	0	NULL
dbo	OpenExtendedTotalContract	7	CountContracts	int	4	1	0	0	NULL
dbo	OpenExtendedTotalContract	8	BranchId	int	4	1	0	0	NULL
dbo	OracleResponsys_AMYALI_PET	1	CUSTOMER_ID	int	4	0	0	0	NULL
dbo	OracleResponsys_AMYALI_PET	2	EMAIL_ADDRESS	nvarchar	300	1	0	0	NULL
dbo	OracleResponsys_AMYALI_PET	3	MILES_EARNED_CURRENT_YEAR	int	4	1	0	0	NULL
dbo	OracleResponsys_AMYALI_PET	4	CONTRACTS_COMPLETED_CURRENT_YEAR	int	4	0	0	0	NULL
dbo	OracleResponsys_AMYALI_PET	5	TOTAL_AMYALI_MILES	int	4	1	0	0	NULL
dbo	OracleResponsys_AMYALI_PET	6	TOTAL_AMYALI_MILES_USED	int	4	1	0	0	NULL
dbo	OracleResponsys_ExtraServicesPrices	1	SERVICE	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_ExtraServicesPrices	2	CAR_SEGMENT	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_ExtraServicesPrices	3	PRICE	decimal	9	1	0	0	NULL
dbo	OracleResponsys_ExtraServicesPrices	4	DURATION_TYPE	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	1	id	int	4	0	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	2	Email	nvarchar	300	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	3	CreationTime	datetime2	8	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	4	PickupDate	datetime	8	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	5	DriverId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	6	RentalRateId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	7	Year	int	4	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	8	ModelId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	9	ModelName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	10	CategoryName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	11	Islocal	nvarchar	2	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	12	IsSameCity	nvarchar	14	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	13	DestinationBranchName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	14	DestinationBranchNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	15	PickupBranchId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	16	PickupBranchName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	17	PickupBranchNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	18	DropOffCityName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	19	DropOffCityNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	20	PickupCityName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	21	PickupCityNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	22	LAST_BOOKING_DROP_DATE	datetime	8	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	23	LAST_BOOKING_DURATION	int	4	1	0	0	NULL
dbo	OracleResponsys_LastCancelledBooking	24	PARTNER	nvarchar	100	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	1	id	int	4	0	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	2	Email	nvarchar	300	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	3	CreationTime	datetime2	8	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	4	PickupDate	datetime	8	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	5	DriverId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	6	RentalRateId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	7	Year	int	4	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	8	ModelId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	9	ModelName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	10	CategoryName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	11	Islocal	nvarchar	2	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	12	IsSameCity	nvarchar	14	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	13	DestinationBranchName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	14	DestinationBranchNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	15	PickupBranchId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	16	PickupBranchName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	17	PickupBranchNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	18	DropOffCityName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	19	DropOffCityNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	20	PickupCityName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	21	PickupCityNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	22	LAST_BOOKING_DROP_DATE	datetime	8	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	23	LAST_BOOKING_DURATION	int	4	1	0	0	NULL
dbo	OracleResponsys_LastExpiredBooking	24	PARTNER	nvarchar	100	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	1	id	int	4	0	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	2	Email	nvarchar	300	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	3	CreationTime	datetime2	8	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	4	PickupDate	datetime	8	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	5	DriverId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	6	RentalRateId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	7	Year	int	4	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	8	ModelId	int	4	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	9	ModelName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	10	CategoryName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	11	Islocal	nvarchar	2	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	12	IsSameCity	nvarchar	14	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	13	DestinationBranchName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	14	DestinationBranchNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	15	PickupBranchId	nvarchar	1000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	16	PickupBranchName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	17	PickupBranchNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	18	DropOffCityName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	19	DropOffCityNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	20	PickupCityName	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	21	PickupCityNameAR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	22	LAST_BOOKING_DROP_DATE	datetime	8	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	23	LAST_BOOKING_DURATION	int	4	1	0	0	NULL
dbo	OracleResponsys_LastOpenBooking	24	PARTNER	nvarchar	100	1	0	0	NULL
dbo	OracleResponsys_OFFERS_PERMISSION	1	EMAIL_ADDRESS	nvarchar	640	1	0	0	NULL
dbo	OracleResponsys_OFFERS_PERMISSION	2	MOBILE_NEWS_OFFERS_PERMISSION	int	4	0	0	0	NULL
dbo	OracleResponsys_PETReport	1	CUSTOMER_ID	int	4	0	0	0	NULL
dbo	OracleResponsys_PETReport	2	EMAIL_ADDRESS	nvarchar	300	1	0	0	NULL
dbo	OracleResponsys_PETReport	3	MOBILE_NUMBER	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	4	CUSTOMER_NAME	nvarchar	170	0	0	0	NULL
dbo	OracleResponsys_PETReport	5	CUSTOMER_SURNAME	nvarchar	170	1	0	0	NULL
dbo	OracleResponsys_PETReport	6	CUSTOMER_GENDER	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	7	REGISTRATION_DATE	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	8	ACCOUNT_STATE	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	9	SEGMENT	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	10	SEGMENTAR	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	11	LAST_CAR_BOOKED_NAME	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	12	LAST_BOOKING_DATE	nvarchar	8000	0	0	0	NULL
dbo	OracleResponsys_PETReport	13	LAST_CAR_BOOKED_ID	nvarchar	100	1	0	0	NULL
dbo	OracleResponsys_PETReport	14	PAYMENT_OPTION	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	15	TOTAL_MILES	int	4	1	0	0	NULL
dbo	OracleResponsys_PETReport	16	SEASONAL_CUSTOMER	nvarchar	2	0	0	0	NULL
dbo	OracleResponsys_PETReport	17	SEASON	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	18	MONTHLY_FREQ	decimal	9	0	0	0	NULL
dbo	OracleResponsys_PETReport	19	QUARTERLY_FREQ	decimal	9	0	0	0	NULL
dbo	OracleResponsys_PETReport	20	HALF_FREQ	decimal	9	0	0	0	NULL
dbo	OracleResponsys_PETReport	21	YEARLY_FREQ	int	4	0	0	0	NULL
dbo	OracleResponsys_PETReport	22	LIFETIME_CONTRACTS	int	4	0	0	0	NULL
dbo	OracleResponsys_PETReport	23	VERY_FIRST_CONTRACT_OPEN_DATE	nvarchar	8000	0	0	0	NULL
dbo	OracleResponsys_PETReport	24	LAST_BOOKING_DESTINATION	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	25	LAST_TWO_BOOKINGS_SAME_DESTINATION	nvarchar	2	0	0	0	NULL
dbo	OracleResponsys_PETReport	26	LAST_TWO_BOOKINGS_DESTINATION	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	27	LAST_DESTINATION_LOCATION	nvarchar	2	1	0	0	NULL
dbo	OracleResponsys_PETReport	28	LAST_CAR_CONTRACT_NAME	nvarchar	60	1	0	0	NULL
dbo	OracleResponsys_PETReport	29	LAST_CONTRACT_OPEN_DATE	nvarchar	8000	0	0	0	NULL
dbo	OracleResponsys_PETReport	30	LAST_CONTRACT_CLOSE_DATE	nvarchar	8000	0	0	0	NULL
dbo	OracleResponsys_PETReport	31	LAST_CONTRACT_DURATION	int	4	1	0	0	NULL
dbo	OracleResponsys_PETReport	32	LAST_CAR_CONTRACT_ID	nvarchar	100	1	0	0	NULL
dbo	OracleResponsys_PETReport	33	LAST_CONTRACT_DESTINATION	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	34	LAST_CONTRACT_DESTINATION_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	35	LAST_TWO_CONTRACTS_SAME_DESTINATION	nvarchar	2	0	0	0	NULL
dbo	OracleResponsys_PETReport	36	LAST_TWO_CONTRACTS_DESTINATION	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	37	LAST_CAR_BOOKED_SEGMENT	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	38	LAST_BOOKING_PICK_UP_DATE	nvarchar	8000	0	0	0	NULL
dbo	OracleResponsys_PETReport	39	LAST_CAR_PICK_UP_AND_DROPOFF_CITY	nvarchar	14	1	0	0	NULL
dbo	OracleResponsys_PETReport	40	LAST_BOOKING_BRANCH_ID	int	4	1	0	0	NULL
dbo	OracleResponsys_PETReport	41	LAST_BOOKING_BRANCH	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	42	LAST_CONTRACT_BRANCH_ID	int	4	1	0	0	NULL
dbo	OracleResponsys_PETReport	43	LAST_CONTRACT_BRANCH	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	44	LAST_CONTRACT_BRANCH_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	45	LAST_CONTRACT_DROP_CITY_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	46	LAST_CONTRACT_DROP_CITY_EN	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	47	LAST_CONTRACT_PICK_UP_CITY_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	48	LAST_CONTRACT_PICK_UP_CITY_EN	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	49	LAST_BOOKING_BRANCH_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	50	LAST_BOOKING_DROP_CITY_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	51	LAST_BOOKING_DROP_CITY_EN	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	52	LAST_BOOKING_PICK_UP_CITY_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	53	LAST_BOOKING_PICK_UP_CITY_EN	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	54	LAST_BOOKING_DESTINATION_LOCATION	nvarchar	2	1	0	0	NULL
dbo	OracleResponsys_PETReport	55	LAST_BOOK_PICK_UP_AND_DROPOFF_CITY	nvarchar	14	1	0	0	NULL
dbo	OracleResponsys_PETReport	56	LAST_BOOKING_DESTINATION_AR	nvarchar	8000	1	0	0	NULL
dbo	OracleResponsys_PETReport	57	PARTNER	nvarchar	100	1	0	0	NULL
dbo	OracleResponsys_PETReport	58	AppUser	int	4	1	0	0	NULL
dbo	OracleResponsys_ServicesReport	1	EMAIL_ADDRESS	nvarchar	200	1	0	0	NULL
dbo	OracleResponsys_ServicesReport	2	CUSTOMER_ID	int	4	0	0	0	NULL
dbo	OracleResponsys_ServicesReport	3	LAST_BOUGHT_OPENKM_SERVICE_DATE	nvarchar	8000	0	0	0	NULL
dbo	OracleResponsys_ServicesReport	4	LAST_BOUGHT_SHIELD_SERVICE_DATE	nvarchar	8000	0	0	0	NULL
dbo	OracleResponsys_ServicesReport	5	LAST_BOUGHT_SHIELD_PLUS_SERVICE_DATE	nvarchar	8000	0	0	0	NULL
dbo	PaymentInformation	1	Amount	decimal	9	1	0	0	NULL
dbo	PaymentInformation	2	CardType	bigint	8	1	0	0	NULL
dbo	PaymentInformation	3	PaymentMethodId	int	4	0	0	0	NULL
dbo	PaymentInformation	4	VoucherId	int	4	1	0	0	NULL
dbo	PaymentInformation	5	CurrencyId	int	4	1	0	0	NULL
dbo	PersonDocument	1	Id	int	4	0	1	0	NULL
dbo	PersonDocument	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	PersonDocument	3	Number	nvarchar	256	1	0	0	NULL
dbo	PersonDocument	4	TypeId	int	4	0	0	0	NULL
dbo	PersonDocument	5	ExpiryDate	datetime2	8	1	0	0	NULL
dbo	PersonDocument	6	CopyNumber	nvarchar	100	1	0	0	NULL
dbo	PersonDocument	7	IssueCountryId	int	4	1	0	0	NULL
dbo	PersonDocument	8	IssueDate	datetime2	8	1	0	0	NULL
dbo	PersonDocument	9	LicenseCategoryId	int	4	1	0	0	NULL
dbo	PersonDocument	10	OrganizationId	uniqueidentifier	16	1	0	0	NULL
dbo	PersonDocument	11	VisaNumber	nvarchar	256	1	0	0	NULL
dbo	PersonDocument	12	RowVersion	bigint	8	1	0	0	NULL
dbo	PersonDocument	13	CustomerId	int	4	1	0	0	NULL
dbo	RedemptionPointsReport	1	Id	int	4	0	1	0	NULL
dbo	RedemptionPointsReport	2	VoucherDate	date	3	0	0	0	NULL
dbo	RedemptionPointsReport	3	VoucherAmount	money	8	0	0	0	NULL
dbo	RedemptionPointsReport	4	AmountfromPoints	money	8	0	0	0	NULL
dbo	RedemptionPointsReport	5	RedemptionPoints	money	8	0	0	0	NULL
dbo	RedemptionPointsReport	6	PointsFromVoucher	money	8	0	0	0	NULL
dbo	Regions	1	Id	int	4	0	1	0	NULL
dbo	Regions	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	Regions	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	Regions	4	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	Regions	5	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	Regions	6	Name	nvarchar	-1	0	0	0	NULL
dbo	Regions	7	CountryId	int	4	0	0	0	NULL
dbo	Regions	8	IsActive	bit	1	0	0	0	NULL
dbo	Regions	9	TenantId	int	4	0	0	0	NULL
dbo	Regions	10	RowVersion	timestamp	8	1	0	0	NULL
dbo	Regions	11	Guid	uniqueidentifier	16	0	0	0	NULL
dbo	ReportsEmailList	1	Id	int	4	0	1	1	NULL
dbo	ReportsEmailList	2	CreationTime	datetime	8	1	0	0	(getdate())
dbo	ReportsEmailList	3	SchemaName	varchar	500	1	0	0	NULL
dbo	ReportsEmailList	4	ProcName	varchar	500	1	0	0	NULL
dbo	ReportsEmailList	5	Subject	nvarchar	-1	1	0	0	NULL
dbo	ReportsEmailList	6	ToEmailList	nvarchar	-1	1	0	0	NULL
dbo	ReportsEmailList	7	CCEmailList	nvarchar	-1	1	0	0	NULL
dbo	ReportsEmailList	8	BCCEmailList	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	1	Id	int	4	0	1	1	NULL
dbo	Schedulerconfiguration	2	Name	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	3	Description	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	4	ScheduleType	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	5	MonthDays	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	6	WeekDays	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	7	DayHours	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	8	ExcludedHours	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	9	TOs	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	10	CC	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	11	BCC	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	12	Subject	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	13	Body	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	14	Command	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	15	ContextServer	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	16	ContextDB	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	17	Queue	nvarchar	-1	1	0	0	NULL
dbo	Schedulerconfiguration	18	IsActive	bit	1	1	0	0	((1))
dbo	SchedulerConfiguration_30_04	1	Id	int	4	0	1	0	NULL
dbo	SchedulerConfiguration_30_04	2	Name	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	3	Description	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	4	ScheduleType	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	5	MonthDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	6	WeekDays	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	7	DayHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	8	ExcludedHours	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	9	TOs	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	10	CC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	11	BCC	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	12	Subject	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	13	Body	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	14	Command	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	15	ContextServer	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	16	ContextDB	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	17	Queue	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_30_04	18	IsActive	bit	1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	1	Id	int	4	0	1	0	NULL
dbo	SchedulerConfiguration_bk	2	Name	nvarchar	-1	1	0	0	NULL
dbo	SchedulerConfiguration_bk	3	Description	nvarchar	-1	1	0	0	NULL
