SchemaName	TableName	ColumnID	ColumnName	DataType	MaxLength	IsNullable	IsIdentity	IsPrimaryKey	DefaultValue
dbo	AbpUserAccounts	11	TenantId	int	4	1	0	0	NULL
dbo	AbpUserAccounts	12	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserAccounts	13	UserLinkId	bigint	8	1	0	0	NULL
dbo	AbpUserAccounts	14	UserName	nvarchar	512	1	0	0	NULL
dbo	AbpUserAccounts	14	UserName	nvarchar	512	1	0	0	NULL
dbo	AbpUserClaims	1	Id	bigint	8	0	1	1	NULL
dbo	AbpUserClaims	2	ClaimType	nvarchar	512	1	0	0	NULL
dbo	AbpUserClaims	3	ClaimValue	nvarchar	-1	1	0	0	NULL
dbo	AbpUserClaims	4	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpUserClaims	5	CreatorUserId	bigint	8	1	0	0	NULL
dbo	AbpUserClaims	6	TenantId	int	4	1	0	0	NULL
dbo	AbpUserClaims	7	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserLoginAttempts	1	Id	bigint	8	0	1	1	NULL
dbo	AbpUserLoginAttempts	2	BrowserInfo	nvarchar	1024	1	0	0	NULL
dbo	AbpUserLoginAttempts	3	ClientIpAddress	nvarchar	128	1	0	0	NULL
dbo	AbpUserLoginAttempts	4	ClientName	nvarchar	256	1	0	0	NULL
dbo	AbpUserLoginAttempts	5	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpUserLoginAttempts	6	Result	tinyint	1	0	0	0	NULL
dbo	AbpUserLoginAttempts	7	TenancyName	nvarchar	128	1	0	0	NULL
dbo	AbpUserLoginAttempts	8	TenantId	int	4	1	0	0	NULL
dbo	AbpUserLoginAttempts	9	UserId	bigint	8	1	0	0	NULL
dbo	AbpUserLoginAttempts	10	UserNameOrEmailAddress	nvarchar	512	1	0	0	NULL
dbo	AbpUserLogins	1	Id	bigint	8	0	1	1	NULL
dbo	AbpUserLogins	2	LoginProvider	nvarchar	256	0	0	0	NULL
dbo	AbpUserLogins	3	ProviderKey	nvarchar	512	0	0	0	NULL
dbo	AbpUserLogins	3	ProviderKey	nvarchar	512	0	0	0	NULL
dbo	AbpUserLogins	4	TenantId	int	4	1	0	0	NULL
dbo	AbpUserLogins	4	TenantId	int	4	1	0	0	NULL
dbo	AbpUserLogins	4	TenantId	int	4	1	0	0	NULL
dbo	AbpUserLogins	5	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserLogins	5	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserNotifications	1	Id	uniqueidentifier	16	0	0	1	NULL
dbo	AbpUserNotifications	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpUserNotifications	3	State	int	4	0	0	0	NULL
dbo	AbpUserNotifications	4	TenantId	int	4	1	0	0	NULL
dbo	AbpUserNotifications	5	TenantNotificationId	uniqueidentifier	16	0	0	0	NULL
dbo	AbpUserNotifications	6	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserNotifications	7	TargetNotifiers	nvarchar	2048	1	0	0	NULL
dbo	AbpUserOrganizationUnits	1	Id	bigint	8	0	1	1	NULL
dbo	AbpUserOrganizationUnits	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpUserOrganizationUnits	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	AbpUserOrganizationUnits	4	OrganizationUnitId	bigint	8	0	0	0	NULL
dbo	AbpUserOrganizationUnits	5	TenantId	int	4	1	0	0	NULL
dbo	AbpUserOrganizationUnits	5	TenantId	int	4	1	0	0	NULL
dbo	AbpUserOrganizationUnits	6	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserOrganizationUnits	7	IsDeleted	bit	1	0	0	0	(CONVERT([bit],(0)))
dbo	AbpUserRoles	1	Id	bigint	8	0	1	1	NULL
dbo	AbpUserRoles	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpUserRoles	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	AbpUserRoles	4	RoleId	int	4	0	0	0	NULL
dbo	AbpUserRoles	5	TenantId	int	4	1	0	0	NULL
dbo	AbpUserRoles	5	TenantId	int	4	1	0	0	NULL
dbo	AbpUserRoles	6	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserRoles	6	UserId	bigint	8	0	0	0	NULL
dbo	AbpUsers	1	Id	bigint	8	0	1	1	NULL
dbo	AbpUsers	2	AccessFailedCount	int	4	0	0	0	NULL
dbo	AbpUsers	3	AuthenticationSource	nvarchar	128	1	0	0	NULL
dbo	AbpUsers	4	ConcurrencyStamp	nvarchar	256	1	0	0	NULL
dbo	AbpUsers	5	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpUsers	6	CreatorUserId	bigint	8	1	0	0	NULL
dbo	AbpUsers	7	DeleterUserId	bigint	8	1	0	0	NULL
dbo	AbpUsers	8	DeletionTime	datetime2	8	1	0	0	NULL
dbo	AbpUsers	9	EmailAddress	nvarchar	512	0	0	0	NULL
dbo	AbpUsers	10	EmailConfirmationCode	nvarchar	656	1	0	0	NULL
dbo	AbpUsers	11	IsActive	bit	1	0	0	0	NULL
dbo	AbpUsers	12	IsDeleted	bit	1	0	0	0	NULL
dbo	AbpUsers	13	IsEmailConfirmed	bit	1	0	0	0	NULL
dbo	AbpUsers	14	IsLockoutEnabled	bit	1	0	0	0	NULL
dbo	AbpUsers	15	IsPhoneNumberConfirmed	bit	1	0	0	0	NULL
dbo	AbpUsers	16	IsTwoFactorEnabled	bit	1	0	0	0	NULL
dbo	AbpUsers	18	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	AbpUsers	19	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	AbpUsers	20	LockoutEndDateUtc	datetime2	8	1	0	0	NULL
dbo	AbpUsers	21	Name	nvarchar	128	0	0	0	NULL
dbo	AbpUsers	22	NormalizedEmailAddress	nvarchar	512	0	0	0	NULL
dbo	AbpUsers	22	NormalizedEmailAddress	nvarchar	512	0	0	0	NULL
dbo	AbpUsers	23	NormalizedUserName	nvarchar	512	0	0	0	NULL
dbo	AbpUsers	23	NormalizedUserName	nvarchar	512	0	0	0	NULL
dbo	AbpUsers	24	Password	nvarchar	256	0	0	0	NULL
dbo	AbpUsers	25	PasswordResetCode	nvarchar	656	1	0	0	NULL
dbo	AbpUsers	26	PhoneNumber	nvarchar	64	1	0	0	NULL
dbo	AbpUsers	27	ProfilePictureId	uniqueidentifier	16	1	0	0	NULL
dbo	AbpUsers	28	SecurityStamp	nvarchar	256	1	0	0	NULL
dbo	AbpUsers	29	ShouldChangePasswordOnNextLogin	bit	1	0	0	0	NULL
dbo	AbpUsers	30	Surname	nvarchar	128	0	0	0	NULL
dbo	AbpUsers	31	TenantId	int	4	1	0	0	NULL
dbo	AbpUsers	31	TenantId	int	4	1	0	0	NULL
dbo	AbpUsers	31	TenantId	int	4	1	0	0	NULL
dbo	AbpUsers	32	UserName	nvarchar	512	0	0	0	NULL
dbo	AbpUsers	33	SignInToken	nvarchar	-1	1	0	0	NULL
dbo	AbpUsers	34	SignInTokenExpireTimeUtc	datetime2	8	1	0	0	NULL
dbo	AbpUsers	35	GoogleAuthenticatorKey	nvarchar	-1	1	0	0	NULL
dbo	AbpUsers	36	oldejarid	int	4	1	0	0	NULL
dbo	AbpUsers	37	FranchiseId	uniqueidentifier	16	1	0	0	NULL
dbo	AbpUsers	38	IsSeeded	bit	1	0	0	0	(CONVERT([bit],(0)))
dbo	AbpUserTokens	1	Id	bigint	8	0	1	1	NULL
dbo	AbpUserTokens	2	LoginProvider	nvarchar	256	1	0	0	NULL
dbo	AbpUserTokens	3	Name	nvarchar	256	1	0	0	NULL
dbo	AbpUserTokens	4	TenantId	int	4	1	0	0	NULL
dbo	AbpUserTokens	5	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserTokens	5	UserId	bigint	8	0	0	0	NULL
dbo	AbpUserTokens	6	Value	nvarchar	1024	1	0	0	NULL
dbo	AbpUserTokens	7	ExpireDate	datetime2	8	1	0	0	NULL
dbo	AbpWebhookEvents	1	Id	uniqueidentifier	16	0	0	1	NULL
dbo	AbpWebhookEvents	2	WebhookName	nvarchar	-1	0	0	0	NULL
dbo	AbpWebhookEvents	3	Data	nvarchar	-1	1	0	0	NULL
dbo	AbpWebhookEvents	4	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpWebhookEvents	5	TenantId	int	4	1	0	0	NULL
dbo	AbpWebhookEvents	6	IsDeleted	bit	1	0	0	0	NULL
dbo	AbpWebhookEvents	7	DeletionTime	datetime2	8	1	0	0	NULL
dbo	AbpWebhookSendAttempts	1	Id	uniqueidentifier	16	0	0	1	NULL
dbo	AbpWebhookSendAttempts	2	WebhookEventId	uniqueidentifier	16	0	0	0	NULL
dbo	AbpWebhookSendAttempts	3	WebhookSubscriptionId	uniqueidentifier	16	0	0	0	NULL
dbo	AbpWebhookSendAttempts	4	Response	nvarchar	-1	1	0	0	NULL
dbo	AbpWebhookSendAttempts	5	ResponseStatusCode	int	4	1	0	0	NULL
dbo	AbpWebhookSendAttempts	6	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpWebhookSendAttempts	7	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	AbpWebhookSendAttempts	8	TenantId	int	4	1	0	0	NULL
dbo	AbpWebhookSubscriptions	1	Id	uniqueidentifier	16	0	0	1	NULL
dbo	AbpWebhookSubscriptions	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	AbpWebhookSubscriptions	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	AbpWebhookSubscriptions	4	TenantId	int	4	1	0	0	NULL
dbo	AbpWebhookSubscriptions	5	WebhookUri	nvarchar	-1	0	0	0	NULL
dbo	AbpWebhookSubscriptions	6	Secret	nvarchar	-1	0	0	0	NULL
dbo	AbpWebhookSubscriptions	7	IsActive	bit	1	0	0	0	NULL
dbo	AbpWebhookSubscriptions	8	Webhooks	nvarchar	-1	1	0	0	NULL
dbo	AbpWebhookSubscriptions	9	Headers	nvarchar	-1	1	0	0	NULL
dbo	AppBinaryObjects	1	Id	uniqueidentifier	16	0	0	1	NULL
dbo	AppBinaryObjects	2	Bytes	varbinary	-1	0	0	0	NULL
dbo	AppBinaryObjects	3	TenantId	int	4	1	0	0	NULL
dbo	AppChatMessages	1	Id	bigint	8	0	1	1	NULL
dbo	AppChatMessages	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	AppChatMessages	3	Message	nvarchar	-1	0	0	0	NULL
dbo	AppChatMessages	4	ReadState	int	4	0	0	0	NULL
dbo	AppChatMessages	4	ReadState	int	4	0	0	0	NULL
dbo	AppChatMessages	4	ReadState	int	4	0	0	0	NULL
dbo	AppChatMessages	4	ReadState	int	4	0	0	0	NULL
dbo	AppChatMessages	5	Side	int	4	0	0	0	NULL
dbo	AppChatMessages	6	TargetTenantId	int	4	1	0	0	NULL
dbo	AppChatMessages	6	TargetTenantId	int	4	1	0	0	NULL
dbo	AppChatMessages	7	TargetUserId	bigint	8	0	0	0	NULL
dbo	AppChatMessages	7	TargetUserId	bigint	8	0	0	0	NULL
dbo	AppChatMessages	8	TenantId	int	4	1	0	0	NULL
dbo	AppChatMessages	8	TenantId	int	4	1	0	0	NULL
dbo	AppChatMessages	9	UserId	bigint	8	0	0	0	NULL
dbo	AppChatMessages	9	UserId	bigint	8	0	0	0	NULL
dbo	AppChatMessages	10	SharedMessageId	uniqueidentifier	16	1	0	0	NULL
dbo	AppChatMessages	11	ReceiverReadState	int	4	0	0	0	((0))
dbo	AppFriendships	1	Id	bigint	8	0	1	1	NULL
dbo	AppFriendships	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	AppFriendships	3	FriendProfilePictureId	uniqueidentifier	16	1	0	0	NULL
dbo	AppFriendships	4	FriendTenancyName	nvarchar	-1	1	0	0	NULL
dbo	AppFriendships	5	FriendTenantId	int	4	1	0	0	NULL
dbo	AppFriendships	5	FriendTenantId	int	4	1	0	0	NULL
dbo	AppFriendships	6	FriendUserId	bigint	8	0	0	0	NULL
dbo	AppFriendships	6	FriendUserId	bigint	8	0	0	0	NULL
dbo	AppFriendships	7	FriendUserName	nvarchar	512	0	0	0	NULL
dbo	AppFriendships	8	State	int	4	0	0	0	NULL
dbo	AppFriendships	9	TenantId	int	4	1	0	0	NULL
dbo	AppFriendships	9	TenantId	int	4	1	0	0	NULL
dbo	AppFriendships	10	UserId	bigint	8	0	0	0	NULL
dbo	AppFriendships	10	UserId	bigint	8	0	0	0	NULL
dbo	AppInvoices	1	Id	int	4	0	1	1	NULL
dbo	AppInvoices	2	InvoiceDate	datetime2	8	0	0	0	NULL
dbo	AppInvoices	3	InvoiceNo	nvarchar	-1	1	0	0	NULL
dbo	AppInvoices	4	TenantAddress	nvarchar	-1	1	0	0	NULL
dbo	AppInvoices	5	TenantLegalName	nvarchar	-1	1	0	0	NULL
dbo	AppInvoices	6	TenantTaxNo	nvarchar	-1	1	0	0	NULL
dbo	AppSubscriptionPayments	1	Id	bigint	8	0	1	1	NULL
dbo	AppSubscriptionPayments	2	Amount	decimal	9	0	0	0	NULL
dbo	AppSubscriptionPayments	3	CreationTime	datetime2	8	0	0	0	NULL
dbo	AppSubscriptionPayments	4	CreatorUserId	bigint	8	1	0	0	NULL
dbo	AppSubscriptionPayments	5	DayCount	int	4	0	0	0	NULL
dbo	AppSubscriptionPayments	6	DeleterUserId	bigint	8	1	0	0	NULL
dbo	AppSubscriptionPayments	7	DeletionTime	datetime2	8	1	0	0	NULL
dbo	AppSubscriptionPayments	8	EditionId	int	4	0	0	0	NULL
dbo	AppSubscriptionPayments	9	Gateway	int	4	0	0	0	NULL
dbo	AppSubscriptionPayments	10	IsDeleted	bit	1	0	0	0	NULL
dbo	AppSubscriptionPayments	11	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	AppSubscriptionPayments	12	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	AppSubscriptionPayments	13	PaymentId	nvarchar	900	1	0	0	NULL
dbo	AppSubscriptionPayments	14	PaymentPeriodType	int	4	1	0	0	NULL
dbo	AppSubscriptionPayments	15	Status	int	4	0	0	0	NULL
dbo	AppSubscriptionPayments	16	TenantId	int	4	0	0	0	NULL
dbo	AppSubscriptionPayments	17	InvoiceNo	nvarchar	-1	1	0	0	NULL
dbo	bk_invoices_jan2022	1	Id	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	bk_invoices_jan2022	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022	4	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	bk_invoices_jan2022	5	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022	6	IsDeleted	bit	1	0	0	0	NULL
dbo	bk_invoices_jan2022	7	DeleterUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022	8	DeletionTime	datetime2	8	1	0	0	NULL
dbo	bk_invoices_jan2022	9	Number	nvarchar	-1	0	0	0	NULL
dbo	bk_invoices_jan2022	10	ReferenceTypeId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022	11	DueDate	datetime2	8	0	0	0	NULL
dbo	bk_invoices_jan2022	12	TenantId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022	13	RowVersion	timestamp	8	1	0	0	NULL
dbo	bk_invoices_jan2022	14	ReferenceId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022	15	Guid	uniqueidentifier	16	0	0	0	NULL
dbo	bk_invoices_jan2022	16	SettlementTaxAmount	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022	17	SettlementUnitPrice	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022	18	SettlementTaxPercentage	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022_2	1	Id	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_2	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	bk_invoices_jan2022_2	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022_2	4	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	bk_invoices_jan2022_2	5	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022_2	6	IsDeleted	bit	1	0	0	0	NULL
dbo	bk_invoices_jan2022_2	7	DeleterUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022_2	8	DeletionTime	datetime2	8	1	0	0	NULL
dbo	bk_invoices_jan2022_2	9	Number	nvarchar	-1	0	0	0	NULL
dbo	bk_invoices_jan2022_2	10	ReferenceTypeId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_2	11	DueDate	datetime2	8	0	0	0	NULL
dbo	bk_invoices_jan2022_2	12	TenantId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_2	13	RowVersion	timestamp	8	1	0	0	NULL
dbo	bk_invoices_jan2022_2	14	ReferenceId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_2	15	Guid	uniqueidentifier	16	0	0	0	NULL
dbo	bk_invoices_jan2022_2	16	SettlementTaxAmount	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022_2	17	SettlementUnitPrice	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022_2	18	SettlementTaxPercentage	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022_x	1	Id	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_x	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	bk_invoices_jan2022_x	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022_x	4	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	bk_invoices_jan2022_x	5	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022_x	6	IsDeleted	bit	1	0	0	0	NULL
dbo	bk_invoices_jan2022_x	7	DeleterUserId	bigint	8	1	0	0	NULL
dbo	bk_invoices_jan2022_x	8	DeletionTime	datetime2	8	1	0	0	NULL
dbo	bk_invoices_jan2022_x	9	Number	nvarchar	-1	0	0	0	NULL
dbo	bk_invoices_jan2022_x	10	ReferenceTypeId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_x	11	DueDate	datetime2	8	0	0	0	NULL
dbo	bk_invoices_jan2022_x	12	TenantId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_x	13	RowVersion	timestamp	8	1	0	0	NULL
dbo	bk_invoices_jan2022_x	14	ReferenceId	int	4	0	0	0	NULL
dbo	bk_invoices_jan2022_x	15	Guid	uniqueidentifier	16	0	0	0	NULL
dbo	bk_invoices_jan2022_x	16	SettlementTaxAmount	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022_x	17	SettlementUnitPrice	decimal	9	1	0	0	NULL
dbo	bk_invoices_jan2022_x	18	SettlementTaxPercentage	decimal	9	1	0	0	NULL
dbo	BK_Vehicles_20230430	1	Id	int	4	0	0	0	NULL
dbo	BK_Vehicles_20230430	2	PlateNo	nvarchar	-1	0	0	0	NULL
dbo	BK_Vehicles_20230430	3	Odometer	int	4	1	0	0	NULL
dbo	CachedContractExtras	1	ContractExtraId	int	4	1	0	0	NULL
dbo	CachedContractExtras	2	ContractTypes	nvarchar	-1	1	0	0	NULL
dbo	CachedContractExtras	3	IncludeInBookingCalculation	bit	1	1	0	0	NULL
dbo	CachedContractExtras	4	MaxRepetition	int	4	1	0	0	NULL
dbo	CachedContractExtras	5	PriceCategoryId	bigint	8	1	0	0	NULL
dbo	CachedContractExtras	6	PriceDependencyId	bigint	8	1	0	0	NULL
dbo	CachedContractExtras	7	IsActive	bit	1	1	0	0	NULL
dbo	CachedContractExtras	8	WhenToAdd	nvarchar	-1	1	0	0	NULL
dbo	CachedContractExtras	9	AutomaticallyAddedWhenTotalDiscount	bit	1	1	0	0	NULL
dbo	ChecksBug	1	Id	int	4	0	0	0	NULL
dbo	ChecksBug	2	OtherDamages	nvarchar	-1	1	0	0	NULL
dbo	ChecksBug	3	Array1Id	nvarchar	8000	1	0	0	NULL
dbo	ChecksBug	4	Currency	nvarchar	8000	1	0	0	NULL
dbo	ChecksBug	5	Fix	varchar	-1	1	0	0	NULL
dbo	collection2	1	رقم العقد	text	16	1	0	0	NULL
dbo	collection2	2	اسم العميل	nvarchar	510	1	0	0	NULL
dbo	collection2	3	قيمة المطالبة	float	8	1	0	0	NULL
dbo	collection2	4	الموظف المخصص	nvarchar	510	1	0	0	NULL
dbo	collection2	5	رقم الوظيفي	float	8	1	0	0	NULL
dbo	collection3	1	رقم العقد	nvarchar	510	1	0	0	NULL
dbo	collection3	2	اسم العميل	nvarchar	510	1	0	0	NULL
dbo	collection3	3	قيمة المطالبة	float	8	1	0	0	NULL
dbo	collection3	4	الموظف المخصص	nvarchar	510	1	0	0	NULL
dbo	collection3	5	رقم الوظيفي	float	8	1	0	0	NULL
dbo	collection3	6	contract number 	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	1	Invoice	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	2	Date	datetime	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	3	Customer Name	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	4	Customer account	float	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	5	Group	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	6	Name	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	7	CarModel	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	8	plate Number	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	9	ContractNum	float	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	10	From date	datetime	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	11	To date	datetime	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	12	Amount	float	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	13	Item VAT group	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	14	VAT group	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	15	Vat Amount	float	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	16	Total with VAT	float	8	1	0	0	NULL
dbo	'Companies Invoice 2018$'	17	Description	nvarchar	510	1	0	0	NULL
dbo	'Companies Invoice 2018$'	18	Type	nvarchar	510	1	0	0	NULL
dbo	ContractReopen	1	DBActualDropOffDate	datetimeoffset	10	1	0	0	NULL
dbo	ContractReopen	2	ContractNumber	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	3	Region	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	4	DropOffBranch	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	5	CustomerName	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	6	PlateNo	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	7	Model	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	8	start	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	9	ActualDropOffDate	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	10	status	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	11	CustomerType	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	12	Type	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	13	ModifiedBy	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	14	ModifiedDate	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	15	DBStatus	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	16	ExcelStatus	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen	17	CountContractsAfter	int	4	1	0	0	NULL
dbo	ContractReopen	18	IsDone	int	4	0	0	0	NULL
dbo	ContractReopen	19	ADDDATE	datetime	8	0	0	0	NULL
dbo	ContractReopen2	1	DBActualDropOffDate	datetimeoffset	10	1	0	0	NULL
dbo	ContractReopen2	2	ContractNumber	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	3	Region	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	4	DropOffBranch	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	5	CustomerName	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	6	PlateNo	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	7	Model	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	8	start	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	9	ActualDropOffDate	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	10	status	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	11	CustomerType	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	12	Type	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	13	ModifiedBy	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	14	ModifiedDate	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	15	DBStatus	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	16	ExcelStatus	nvarchar	-1	1	0	0	NULL
dbo	ContractReopen2	17	CountContractsAfter	int	4	1	0	0	NULL
dbo	ContractReopen2	18	IsDone	int	4	0	0	0	NULL
dbo	ContractReopen2	19	ADDDATE	datetime	8	0	0	0	NULL
dbo	CorporateAccounts	1	Id	uniqueidentifier	16	0	0	1	NULL
dbo	CorporateAccounts	2	CreationTime	datetime2	8	0	0	0	NULL
dbo	CorporateAccounts	3	CreatorUserId	bigint	8	1	0	0	NULL
dbo	CorporateAccounts	4	LastModificationTime	datetime2	8	1	0	0	NULL
dbo	CorporateAccounts	5	LastModifierUserId	bigint	8	1	0	0	NULL
dbo	CorporateAccounts	6	Username	nvarchar	900	0	0	0	NULL
dbo	CorporateAccounts	7	Password	nvarchar	-1	1	0	0	NULL
dbo	CorporateAccounts	8	IsActive	bit	1	0	0	0	NULL
dbo	CorporateAccounts	9	PortalAccessTwoFactorVerificationEnabled	bit	1	0	0	0	(CONVERT([bit],(0)))
dbo	CorporateInvoiceLineItems_bk_20230131	1	Id	int	4	0	1	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	2	ItemId	nvarchar	-1	1	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	3	ItemTypeId	int	4	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	4	ItemName	nvarchar	-1	1	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	5	Quantity	decimal	9	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	6	TaxPercentage	decimal	9	1	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	7	TaxConfigurations	nvarchar	-1	1	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	8	UnitPrice	decimal	9	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	9	TotalPrice	decimal	9	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	10	NetPrice	decimal	9	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	11	ContractId	int	4	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	12	Comment	nvarchar	-1	1	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	13	Start	datetime2	8	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	14	End	datetime2	8	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	15	CorporateInvoiceId	int	4	1	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	16	TenantId	int	4	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	17	ContractMode	int	4	0	0	0	NULL
dbo	CorporateInvoiceLineItems_bk_20230131	18	IsCorrection	bit	1	0	0	0	NULL
